2026-03-20 23:30:25 [INFO    ] run_simulation:400 | ============================================================
2026-03-20 23:40:23 [ERROR   ] call_claude_analyst:116 | Claude [bear] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWHgn5bLGTYMW3vn8Mx'}
2026-03-20 23:40:25 [ERROR   ] call_claude_analyst:116 | Claude [neutral] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWHpDJnE5AVySaUV2DE'}
2026-03-20 23:40:26 [WARNING ] calc_actual_result:229 | 실제 결과 데이터 없음: KR 2025-02-10
2026-03-20 23:40:26 [DEBUG   ] simulate_day:311 |   [2025-02-10] Postmortem 생성 중...
2026-03-20 23:40:26 [ERROR   ] call_claude_postmortem:186 | postmortem 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWHuamSpmMn4sp6L2x6'}
2026-03-20 23:40:27 [INFO    ] simulate_day:375 |   ✅ 2025-02-10 KR | 모드:NEUTRAL | 손익:+0.00% | Bull:MISS Bear:HIT Neut:PARTIAL
2026-03-20 23:40:27 [DEBUG   ] wrapper:236 | ✅ simulate_day() 완료 (6.49초)
2026-03-20 23:40:27 [DEBUG   ] wrapper:227 | ▶ simulate_day() 시작 args=('2025-02-11', 10000000.0)
2026-03-20 23:40:27 [INFO    ] wrapper:227 | ▶ build_kr_digest() 시작
2026-03-20 23:40:27 [INFO    ] build_kr_digest:192 | [국내 digest] 2025-02-11
2026-03-20 23:40:27 [INFO    ] build_kr_digest:300 |   ✅ KR digest 저장: 2025-02-11_KR.json (뉴스 0건, 공시 0건, 종목 0개)
2026-03-20 23:40:27 [INFO    ] wrapper:236 | ✅ build_kr_digest() 완료 (0.04초)
2026-03-20 23:40:27 [DEBUG   ] simulate_day:290 |   [2025-02-11] Claude 판단 요청 중...
2026-03-20 23:40:27 [ERROR   ] call_claude_analyst:116 | Claude [bull] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWJ25wMAghFW7m2tSCx'}
2026-03-20 23:40:29 [ERROR   ] call_claude_analyst:116 | Claude [bear] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWJ9nnUv6qZLa1DKUG9'}
2026-03-20 23:40:31 [ERROR   ] call_claude_analyst:116 | Claude [neutral] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWJHEWrFcrdDiga1CSk'}
2026-03-20 23:40:32 [WARNING ] calc_actual_result:229 | 실제 결과 데이터 없음: KR 2025-02-11
2026-03-20 23:40:32 [DEBUG   ] simulate_day:311 |   [2025-02-11] Postmortem 생성 중...
2026-03-20 23:40:32 [ERROR   ] call_claude_postmortem:186 | postmortem 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWJNbiYtAdFXkfBkYhx'}
2026-03-20 23:40:33 [INFO    ] simulate_day:375 |   ✅ 2025-02-11 KR | 모드:NEUTRAL | 손익:+0.00% | Bull:MISS Bear:HIT Neut:PARTIAL
2026-03-20 23:40:33 [DEBUG   ] wrapper:236 | ✅ simulate_day() 완료 (6.30초)
2026-03-20 23:40:33 [DEBUG   ] wrapper:227 | ▶ simulate_day() 시작 args=('2025-02-12', 10000000.0)
2026-03-20 23:40:33 [INFO    ] wrapper:227 | ▶ build_kr_digest() 시작
2026-03-20 23:40:33 [INFO    ] build_kr_digest:192 | [국내 digest] 2025-02-12
2026-03-20 23:40:33 [INFO    ] build_kr_digest:300 |   ✅ KR digest 저장: 2025-02-12_KR.json (뉴스 0건, 공시 0건, 종목 0개)
2026-03-20 23:40:33 [INFO    ] wrapper:236 | ✅ build_kr_digest() 완료 (0.03초)
2026-03-20 23:40:33 [DEBUG   ] simulate_day:290 |   [2025-02-12] Claude 판단 요청 중...
2026-03-20 23:40:34 [ERROR   ] call_claude_analyst:116 | Claude [bull] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWJUwU23VpDgrukFpDm'}
2026-03-20 23:40:36 [ERROR   ] call_claude_analyst:116 | Claude [bear] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWJcUPyeKFYsrtbVWxy'}
2026-03-20 23:40:37 [ERROR   ] call_claude_analyst:116 | Claude [neutral] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWJkNeyKdWVFgR9MwCe'}
2026-03-20 23:40:38 [WARNING ] calc_actual_result:229 | 실제 결과 데이터 없음: KR 2025-02-12
2026-03-20 23:40:38 [DEBUG   ] simulate_day:311 |   [2025-02-12] Postmortem 생성 중...
2026-03-20 23:40:39 [ERROR   ] call_claude_postmortem:186 | postmortem 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWJqnLmXCuT1Ydwk8t5'}
2026-03-20 23:40:40 [INFO    ] simulate_day:375 |   ✅ 2025-02-12 KR | 모드:NEUTRAL | 손익:+0.00% | Bull:MISS Bear:HIT Neut:PARTIAL
2026-03-20 23:40:40 [DEBUG   ] wrapper:236 | ✅ simulate_day() 완료 (6.35초)
2026-03-20 23:40:40 [DEBUG   ] wrapper:227 | ▶ simulate_day() 시작 args=('2025-02-13', 10000000.0)
2026-03-20 23:40:40 [INFO    ] wrapper:227 | ▶ build_kr_digest() 시작
2026-03-20 23:40:40 [INFO    ] build_kr_digest:192 | [국내 digest] 2025-02-13
2026-03-20 23:40:40 [INFO    ] build_kr_digest:300 |   ✅ KR digest 저장: 2025-02-13_KR.json (뉴스 0건, 공시 0건, 종목 0개)
2026-03-20 23:40:40 [INFO    ] wrapper:236 | ✅ build_kr_digest() 완료 (0.04초)
2026-03-20 23:40:40 [DEBUG   ] simulate_day:290 |   [2025-02-13] Claude 판단 요청 중...
2026-03-20 23:40:40 [ERROR   ] call_claude_analyst:116 | Claude [bull] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWJwz9rSjQPEBwTTJVS'}
2026-03-20 23:40:42 [ERROR   ] call_claude_analyst:116 | Claude [bear] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWK5QtZwMZqKYLCYFUo'}
2026-03-20 23:40:43 [ERROR   ] call_claude_analyst:116 | Claude [neutral] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWKCpdVcT3nwQvB3kk5'}
2026-03-20 23:40:44 [WARNING ] calc_actual_result:229 | 실제 결과 데이터 없음: KR 2025-02-13
2026-03-20 23:40:44 [DEBUG   ] simulate_day:311 |   [2025-02-13] Postmortem 생성 중...
2026-03-20 23:40:45 [ERROR   ] call_claude_postmortem:186 | postmortem 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWKJ87tzGs5oDhuTH73'}
2026-03-20 23:40:46 [INFO    ] simulate_day:375 |   ✅ 2025-02-13 KR | 모드:NEUTRAL | 손익:+0.00% | Bull:MISS Bear:HIT Neut:PARTIAL
2026-03-20 23:40:46 [DEBUG   ] wrapper:236 | ✅ simulate_day() 완료 (6.19초)
2026-03-20 23:40:46 [DEBUG   ] wrapper:227 | ▶ simulate_day() 시작 args=('2025-02-14', 10000000.0)
2026-03-20 23:40:46 [INFO    ] wrapper:227 | ▶ build_kr_digest() 시작
2026-03-20 23:40:46 [INFO    ] build_kr_digest:192 | [국내 digest] 2025-02-14
2026-03-20 23:40:46 [INFO    ] build_kr_digest:300 |   ✅ KR digest 저장: 2025-02-14_KR.json (뉴스 0건, 공시 0건, 종목 0개)
2026-03-20 23:40:46 [INFO    ] wrapper:236 | ✅ build_kr_digest() 완료 (0.03초)
2026-03-20 23:40:46 [DEBUG   ] simulate_day:290 |   [2025-02-14] Claude 판단 요청 중...
2026-03-20 23:40:46 [ERROR   ] call_claude_analyst:116 | Claude [bull] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWKQPu3vGkyEJczcLHn'}
2026-03-20 23:40:48 [ERROR   ] call_claude_analyst:116 | Claude [bear] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWKXqNoyxr1dyKufjQB'}
2026-03-20 23:40:50 [ERROR   ] call_claude_analyst:116 | Claude [neutral] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWKfTmHeASPadgnhVwi'}
2026-03-20 23:40:51 [WARNING ] calc_actual_result:229 | 실제 결과 데이터 없음: KR 2025-02-14
2026-03-20 23:40:51 [DEBUG   ] simulate_day:311 |   [2025-02-14] Postmortem 생성 중...
2026-03-20 23:40:51 [ERROR   ] call_claude_postmortem:186 | postmortem 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWKknVZtjkNFQtjd3Dc'}
2026-03-20 23:40:52 [INFO    ] simulate_day:375 |   ✅ 2025-02-14 KR | 모드:NEUTRAL | 손익:+0.00% | Bull:MISS Bear:HIT Neut:PARTIAL
2026-03-20 23:40:52 [DEBUG   ] wrapper:236 | ✅ simulate_day() 완료 (6.21초)
2026-03-20 23:40:52 [DEBUG   ] wrapper:227 | ▶ simulate_day() 시작 args=('2025-02-17', 10000000.0)
2026-03-20 23:40:52 [INFO    ] wrapper:227 | ▶ build_kr_digest() 시작
2026-03-20 23:40:52 [INFO    ] build_kr_digest:192 | [국내 digest] 2025-02-17
2026-03-20 23:40:52 [INFO    ] build_kr_digest:300 |   ✅ KR digest 저장: 2025-02-17_KR.json (뉴스 0건, 공시 0건, 종목 0개)
2026-03-20 23:40:52 [INFO    ] wrapper:236 | ✅ build_kr_digest() 완료 (0.04초)
2026-03-20 23:40:52 [DEBUG   ] simulate_day:290 |   [2025-02-17] Claude 판단 요청 중...
2026-03-20 23:40:52 [ERROR   ] call_claude_analyst:116 | Claude [bull] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWKryJtgiBo4gyW41HE'}
2026-03-20 23:40:54 [ERROR   ] call_claude_analyst:116 | Claude [bear] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWKzs4sdWMm2TfxGSy3'}
2026-03-20 23:40:56 [ERROR   ] call_claude_analyst:116 | Claude [neutral] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWL98QKk1hPW6QALko2'}
2026-03-20 23:40:57 [WARNING ] calc_actual_result:229 | 실제 결과 데이터 없음: KR 2025-02-17
2026-03-20 23:40:57 [DEBUG   ] simulate_day:311 |   [2025-02-17] Postmortem 생성 중...
2026-03-20 23:40:57 [ERROR   ] call_claude_postmortem:186 | postmortem 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWLEim5Ua5V6aqAtxWj'}
2026-03-20 23:40:59 [INFO    ] simulate_day:375 |   ✅ 2025-02-17 KR | 모드:NEUTRAL | 손익:+0.00% | Bull:MISS Bear:HIT Neut:PARTIAL
2026-03-20 23:40:59 [DEBUG   ] wrapper:236 | ✅ simulate_day() 완료 (6.51초)
2026-03-20 23:40:59 [INFO    ] step:301 | [KR 학습] 100/384 (26.0%) | 속도 0.2건/초 | 남은시간 30.0분 | 오류 0건 | 2025-02-17
2026-03-20 23:40:59 [DEBUG   ] wrapper:227 | ▶ simulate_day() 시작 args=('2025-02-18', 10000000.0)
2026-03-20 23:40:59 [INFO    ] wrapper:227 | ▶ build_kr_digest() 시작
2026-03-20 23:40:59 [INFO    ] build_kr_digest:192 | [국내 digest] 2025-02-18
2026-03-20 23:40:59 [INFO    ] build_kr_digest:300 |   ✅ KR digest 저장: 2025-02-18_KR.json (뉴스 0건, 공시 0건, 종목 0개)
2026-03-20 23:40:59 [INFO    ] wrapper:236 | ✅ build_kr_digest() 완료 (0.03초)
2026-03-20 23:40:59 [DEBUG   ] simulate_day:290 |   [2025-02-18] Claude 판단 요청 중...
2026-03-20 23:40:59 [ERROR   ] call_claude_analyst:116 | Claude [bull] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWLLs6WVt6prboUvKvX'}
2026-03-20 23:41:01 [ERROR   ] call_claude_analyst:116 | Claude [bear] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWLUT1HULbSzwWj1HSM'}
2026-03-20 23:41:03 [ERROR   ] call_claude_analyst:116 | Claude [neutral] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWLc1vLXKp9mxYWRT5P'}
2026-03-20 23:41:04 [WARNING ] calc_actual_result:229 | 실제 결과 데이터 없음: KR 2025-02-18
2026-03-20 23:41:04 [DEBUG   ] simulate_day:311 |   [2025-02-18] Postmortem 생성 중...
2026-03-20 23:41:04 [ERROR   ] call_claude_postmortem:186 | postmortem 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWLhrQRNyjnoMervH5c'}
2026-03-20 23:41:05 [INFO    ] simulate_day:375 |   ✅ 2025-02-18 KR | 모드:NEUTRAL | 손익:+0.00% | Bull:MISS Bear:HIT Neut:PARTIAL
2026-03-20 23:41:05 [DEBUG   ] wrapper:236 | ✅ simulate_day() 완료 (6.36초)
2026-03-20 23:41:05 [DEBUG   ] wrapper:227 | ▶ simulate_day() 시작 args=('2025-02-19', 10000000.0)
2026-03-20 23:41:05 [INFO    ] wrapper:227 | ▶ build_kr_digest() 시작
2026-03-20 23:41:05 [INFO    ] build_kr_digest:192 | [국내 digest] 2025-02-19
2026-03-20 23:41:05 [INFO    ] build_kr_digest:300 |   ✅ KR digest 저장: 2025-02-19_KR.json (뉴스 0건, 공시 0건, 종목 0개)
2026-03-20 23:41:05 [INFO    ] wrapper:236 | ✅ build_kr_digest() 완료 (0.03초)
2026-03-20 23:41:05 [DEBUG   ] simulate_day:290 |   [2025-02-19] Claude 판단 요청 중...
2026-03-20 23:41:05 [ERROR   ] call_claude_analyst:116 | Claude [bull] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWLpAAceA3DW4MhgZbD'}
2026-03-20 23:41:07 [ERROR   ] call_claude_analyst:116 | Claude [bear] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWLwfs2HLHFf8t52GZ8'}
2026-03-20 23:41:09 [ERROR   ] call_claude_analyst:116 | Claude [neutral] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWM56qvHwnzp4rUb1My'}
2026-03-20 23:41:10 [WARNING ] calc_actual_result:229 | 실제 결과 데이터 없음: KR 2025-02-19
2026-03-20 23:41:10 [DEBUG   ] simulate_day:311 |   [2025-02-19] Postmortem 생성 중...
2026-03-20 23:41:10 [ERROR   ] call_claude_postmortem:186 | postmortem 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWMAZkcxhYhwzdHbFX9'}
2026-03-20 23:41:12 [INFO    ] simulate_day:375 |   ✅ 2025-02-19 KR | 모드:NEUTRAL | 손익:+0.00% | Bull:MISS Bear:HIT Neut:PARTIAL
2026-03-20 23:41:12 [DEBUG   ] wrapper:236 | ✅ simulate_day() 완료 (6.69초)
2026-03-20 23:41:12 [DEBUG   ] wrapper:227 | ▶ simulate_day() 시작 args=('2025-02-20', 10000000.0)
2026-03-20 23:41:12 [INFO    ] wrapper:227 | ▶ build_kr_digest() 시작
2026-03-20 23:41:12 [INFO    ] build_kr_digest:192 | [국내 digest] 2025-02-20
2026-03-20 23:41:12 [INFO    ] build_kr_digest:300 |   ✅ KR digest 저장: 2025-02-20_KR.json (뉴스 0건, 공시 0건, 종목 0개)
2026-03-20 23:41:12 [INFO    ] wrapper:236 | ✅ build_kr_digest() 완료 (0.03초)
2026-03-20 23:41:12 [DEBUG   ] simulate_day:290 |   [2025-02-20] Claude 판단 요청 중...
2026-03-20 23:41:12 [ERROR   ] call_claude_analyst:116 | Claude [bull] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWMJegB75cz7tuyK5Au'}
2026-03-20 23:41:14 [ERROR   ] call_claude_analyst:116 | Claude [bear] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWMSL2xkY1FVx1Sxydr'}
2026-03-20 23:41:16 [ERROR   ] call_claude_analyst:116 | Claude [neutral] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWMa29XHUveQcyoLVTM'}
2026-03-20 23:41:17 [WARNING ] calc_actual_result:229 | 실제 결과 데이터 없음: KR 2025-02-20
2026-03-20 23:41:17 [DEBUG   ] simulate_day:311 |   [2025-02-20] Postmortem 생성 중...
2026-03-20 23:41:17 [ERROR   ] call_claude_postmortem:186 | postmortem 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWMfPbznaEJK7GM1qW8'}
2026-03-20 23:41:18 [INFO    ] simulate_day:375 |   ✅ 2025-02-20 KR | 모드:NEUTRAL | 손익:+0.00% | Bull:MISS Bear:HIT Neut:PARTIAL
2026-03-20 23:41:18 [DEBUG   ] wrapper:236 | ✅ simulate_day() 완료 (6.33초)
2026-03-20 23:41:18 [DEBUG   ] wrapper:227 | ▶ simulate_day() 시작 args=('2025-02-21', 10000000.0)
2026-03-20 23:41:18 [INFO    ] wrapper:227 | ▶ build_kr_digest() 시작
2026-03-20 23:41:18 [INFO    ] build_kr_digest:192 | [국내 digest] 2025-02-21
2026-03-20 23:41:18 [INFO    ] build_kr_digest:300 |   ✅ KR digest 저장: 2025-02-21_KR.json (뉴스 0건, 공시 0건, 종목 0개)
2026-03-20 23:41:18 [INFO    ] wrapper:236 | ✅ build_kr_digest() 완료 (0.03초)
2026-03-20 23:41:18 [DEBUG   ] simulate_day:290 |   [2025-02-21] Claude 판단 요청 중...
2026-03-20 23:41:19 [ERROR   ] call_claude_analyst:116 | Claude [bull] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWMnob5b4BbSrkAYTr5'}
2026-03-20 23:41:20 [ERROR   ] call_claude_analyst:116 | Claude [bear] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWMvXBeVi5Nw2GmWzUw'}
2026-03-20 23:41:22 [ERROR   ] call_claude_analyst:116 | Claude [neutral] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWN3wAuQYj5jTk1ETvF'}
2026-03-20 23:41:23 [WARNING ] calc_actual_result:229 | 실제 결과 데이터 없음: KR 2025-02-21
2026-03-20 23:41:23 [DEBUG   ] simulate_day:311 |   [2025-02-21] Postmortem 생성 중...
2026-03-20 23:41:23 [ERROR   ] call_claude_postmortem:186 | postmortem 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWN9EfKTJVdSCjz8Bvb'}
2026-03-20 23:41:24 [INFO    ] simulate_day:375 |   ✅ 2025-02-21 KR | 모드:NEUTRAL | 손익:+0.00% | Bull:MISS Bear:HIT Neut:PARTIAL
2026-03-20 23:41:24 [DEBUG   ] wrapper:236 | ✅ simulate_day() 완료 (6.46초)
2026-03-20 23:41:24 [DEBUG   ] wrapper:227 | ▶ simulate_day() 시작 args=('2025-02-24', 10000000.0)
2026-03-20 23:41:24 [INFO    ] wrapper:227 | ▶ build_kr_digest() 시작
2026-03-20 23:41:24 [INFO    ] build_kr_digest:192 | [국내 digest] 2025-02-24
2026-03-20 23:41:24 [INFO    ] build_kr_digest:300 |   ✅ KR digest 저장: 2025-02-24_KR.json (뉴스 0건, 공시 0건, 종목 0개)
2026-03-20 23:41:24 [INFO    ] wrapper:236 | ✅ build_kr_digest() 완료 (0.03초)
2026-03-20 23:41:25 [DEBUG   ] simulate_day:290 |   [2025-02-24] Claude 판단 요청 중...
2026-03-20 23:41:25 [ERROR   ] call_claude_analyst:116 | Claude [bull] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWNFYBNpkVsNSkpftf4'}
2026-03-20 23:41:27 [ERROR   ] call_claude_analyst:116 | Claude [bear] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWNP1tDiDuEQLG8zaj7'}
2026-03-20 23:41:28 [ERROR   ] call_claude_analyst:116 | Claude [neutral] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWNWeXGm3nhug4CuYZs'}
2026-03-20 23:41:29 [WARNING ] calc_actual_result:229 | 실제 결과 데이터 없음: KR 2025-02-24
2026-03-20 23:41:29 [DEBUG   ] simulate_day:311 |   [2025-02-24] Postmortem 생성 중...
2026-03-20 23:41:30 [ERROR   ] call_claude_postmortem:186 | postmortem 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWNbyk1wtxCaKk86gZs'}
2026-03-20 23:41:31 [INFO    ] simulate_day:375 |   ✅ 2025-02-24 KR | 모드:NEUTRAL | 손익:+0.00% | Bull:MISS Bear:HIT Neut:PARTIAL
2026-03-20 23:41:31 [DEBUG   ] wrapper:236 | ✅ simulate_day() 완료 (6.26초)
2026-03-20 23:41:31 [DEBUG   ] wrapper:227 | ▶ simulate_day() 시작 args=('2025-02-25', 10000000.0)
2026-03-20 23:41:31 [INFO    ] wrapper:227 | ▶ build_kr_digest() 시작
2026-03-20 23:41:31 [INFO    ] build_kr_digest:192 | [국내 digest] 2025-02-25
2026-03-20 23:41:31 [INFO    ] build_kr_digest:300 |   ✅ KR digest 저장: 2025-02-25_KR.json (뉴스 0건, 공시 0건, 종목 0개)
2026-03-20 23:41:31 [INFO    ] wrapper:236 | ✅ build_kr_digest() 완료 (0.04초)
2026-03-20 23:41:31 [DEBUG   ] simulate_day:290 |   [2025-02-25] Claude 판단 요청 중...
2026-03-20 23:41:31 [ERROR   ] call_claude_analyst:116 | Claude [bull] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWNiAopco9h9HYDBGN5'}
2026-03-20 23:41:33 [ERROR   ] call_claude_analyst:116 | Claude [bear] 오류: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CZEWNqnTNwahAa3qNc6mH'}
