selection_rank,change_pct_seen,vol_ratio_seen,gap_pct_seen,from_high_pct_seen,signal_fired,trade_ready,traded,consensus_mode,source_type,selected_reason,vetoed,observations,date,market,ticker,signal_close,day_change_pct,day_gap_pct,mom5_pct,mom20_pct,mom60_pct,above_ma60,above_ma200,volume_ratio20,from_high20_pct,atr20_pct,realized_vol20_pct,bench_mom20_pct,bench_above_ma60,leveraged_or_inverse,rs20_pct,entry_date,entry_price,entry_gap_pct,whole_share_cost_krw,affordable,entry_calendar_index,available_1d,exit_date_1d,gross_1d_pct,net_1d_pct,benchmark_net_1d_pct,excess_1d_pct,mfe_1d_pct,mae_1d_pct,hygiene_1d,available_3d,exit_date_3d,gross_3d_pct,net_3d_pct,benchmark_net_3d_pct,excess_3d_pct,mfe_3d_pct,mae_3d_pct,hygiene_3d,tp3_sl2_3d_gross_pct,tp3_sl2_3d_net_pct,tp3_sl2_3d_exit_date,tp3_sl2_3d_exit_reason,available_5d,exit_date_5d,gross_5d_pct,net_5d_pct,benchmark_net_5d_pct,excess_5d_pct,mfe_5d_pct,mae_5d_pct,hygiene_5d,tp5_sl2_5d_gross_pct,tp5_sl2_5d_net_pct,tp5_sl2_5d_exit_date,tp5_sl2_5d_exit_reason,tp8_sl4_5d_gross_pct,tp8_sl4_5d_net_pct,tp8_sl4_5d_exit_date,tp8_sl4_5d_exit_reason,tp10_sl8_5d_gross_pct,tp10_sl8_5d_net_pct,tp10_sl8_5d_exit_date,tp10_sl8_5d_exit_reason,atr_rank_daily,_score,strategy,hold_sessions,net_pct,gross_pct,exit_date,exit_reason_sim,excess_pct,mfe_pct,mae_pct,stress_net_pct
3,9.42,96.25,-2.8875379939209727,-14.1836,0,0,0,MILD_BULL,initial,"chg+9.42%, rs+6.7%, liq=high, atr=8.4%(atr_35) 허용, from_high=-14.2% 조정폭 있으나 모멘텀 지속. momentum 슬롯 2순위",0,1,2026-04-23,KR,049480,3280.0,-8.888888888888891,-4.444444444444439,4.792332268370614,51.85185185185186,39.27813163481952,True,True,10.215846006868238,-21.81168057210966,7.538109756097561,124.138042332686,20.533088235294116,True,False,31.318763616557746,2026-04-24,3275.0,-0.1524390243902385,3275.0,True,280,True,2026-04-24,1.526717557251911,1.316717557251911,-0.9141896752621679,2.230907232514079,2.595419847328251,-0.6106870229007688,ok,True,2026-04-28,5.496183206106875,5.286183206106875,1.8215112214397857,3.4646719846670893,10.839694656488552,-0.6106870229007688,ok,3.0000000000000027,2.7900000000000027,2026-04-27,TARGET,True,2026-04-30,-0.9160305343511421,-1.126030534351142,1.0159992907442064,-2.1420298250953484,19.083969465648853,-1.3740458015267132,ok,5.000000000000004,4.7900000000000045,2026-04-27,TARGET,8.000000000000007,7.790000000000007,2026-04-27,TARGET,10.000000000000009,9.790000000000008,2026-04-27,TARGET,0.5,31.318763616557746,TREND_VOLUME_3D,3,5.286183206106875,5.496183206106875,2026-04-28,TIME,3.4646719846670893,10.839694656488552,-0.6106870229007688,4.786183206106875
2,14.94,8.37,1.4134275618374559,9.2508,1,1,0,MILD_BULL,rescreen,"liq=high, at_high(+9.3%), ma60=above, rs=+14.5%, fit=opening_range_pullback, atr=atr_70, turn=1700억 — OR pullback 슬롯. 강한 RS·고유동성.",0,1,2026-04-24,KR,027360,18720.0,28.30705962988349,0.0,56.91533948030176,109.86547085201792,428.81355932203394,True,True,4.478249944714811,-1.2658227848101222,7.128739316239316,171.33307588520137,20.652508464142816,True,False,89.21296238787511,2026-04-27,18720.0,0.0,18720.0,True,281,True,2026-04-27,-4.059829059829056,-4.269829059829056,1.0578688690205498,-5.327697928849606,2.991452991452981,-5.982905982905984,ok,True,2026-04-29,-11.431623931623935,-11.641623931623936,1.871123402535745,-13.51274733415968,2.991452991452981,-21.8482905982906,ok,-2.000000000000013,-2.210000000000013,2026-04-27,STOP,True,2026-05-04,-17.41452991452992,-17.62452991452992,6.164703237864332,-23.789233152394253,2.991452991452981,-23.076923076923073,ok,-2.000000000000013,-2.210000000000013,2026-04-27,STOP,-3.9999999999999925,-4.209999999999993,2026-04-27,STOP,-7.9999999999999964,-8.209999999999997,2026-04-28,STOP,0.47368421052631576,89.21296238787511,TREND_VOLUME_3D,3,-11.641623931623936,-11.431623931623935,2026-04-29,TIME,-13.51274733415968,2.991452991452981,-21.8482905982906,-12.141623931623936
5,16.33,64.96,1.040118870728083,7.6923,1,0,1,MILD_BULL,rescreen,"chg+16.6%, vol64x, liq=mid, ep=low, atr_35 진입 부담. ORP 관찰. | RS+16.3%, at_high, vol 65x, opening_range_pullback fit이나 atr_35 ep=low 진입 불확실 → watch",0,2,2026-04-27,KR,452190,8020.0,14.899713467048702,4.584527220630363,19.167904903417533,97.05159705159704,65.36082474226804,True,True,61.543737897466706,-7.068366164542295,7.786783042394014,132.99123541950348,27.402135231316716,True,False,69.64946182028032,2026-04-28,8020.0,0.0,8020.0,True,282,True,2026-04-28,-4.613466334164585,-4.823466334164585,-0.36368598482971004,-4.459780349334874,0.24937655860348684,-7.605985037406482,ok,True,2026-04-30,-0.7481296758104716,-0.9581296758104716,-1.1519463586336829,0.1938166828232113,13.715710723192021,-8.603491271820452,ok,-2.0000000000000018,-2.2100000000000017,2026-04-28,STOP,True,2026-05-06,24.812967581047385,24.602967581047384,12.099751623618069,12.503215957429315,32.044887780548635,-8.603491271820452,ok,-2.0000000000000018,-2.2100000000000017,2026-04-28,STOP,-4.0000000000000036,-4.2100000000000035,2026-04-28,STOP,-7.9999999999999964,-8.209999999999997,2026-04-29,STOP,0.7368421052631579,69.64946182028032,TREND_VOLUME_3D,3,-0.9581296758104716,-0.7481296758104716,2026-04-30,TIME,0.1938166828232113,13.715710723192021,-8.603491271820452,-1.4581296758104716
3,17.77,8.97,1.9817073170731707,14.4949,1,1,1,MILD_BULL,rescreen,어닝 드라이버 + 최고 유동성 momentum slot,0,1,2026-04-28,KR,047040,37150.0,11.897590361445776,1.957831325301207,13.089802130898033,138.90675241157555,615.7996146435453,True,True,3.3497944943046076,-7.930607187112759,7.460296096904441,168.30537679537002,33.501259445843836,True,False,105.40549296573172,2026-04-29,37200.0,0.13458950201883368,37200.0,True,283,True,2026-04-29,-0.8064516129032251,-1.016451612903225,1.0882456140350873,-2.1046972269383124,0.40322580645162365,-5.645161290322576,ok,True,2026-05-04,-13.5752688172043,-13.785268817204301,5.348897243107763,-19.134166060312065,0.40322580645162365,-18.010752688172037,ok,-2.0000000000000018,-2.2100000000000017,2026-04-29,STOP,True,2026-05-07,-10.752688172043012,-10.962688172043013,15.699774436090228,-26.66246260813324,0.5376344086021501,-20.833333333333336,ok,-2.0000000000000018,-2.2100000000000017,2026-04-29,STOP,-4.0000000000000036,-4.2100000000000035,2026-04-29,STOP,-7.9999999999999964,-8.209999999999997,2026-05-04,STOP,0.6190476190476191,105.40549296573172,TREND_VOLUME_3D,3,-13.785268817204301,-13.5752688172043,2026-05-04,TIME,-19.134166060312065,0.40322580645162365,-18.010752688172037,-14.285268817204301
5,29.99,109.27,5.014749262536873,21.7674,0,0,0,MODERATE_BULL,initial,"gap_pullback fit, ep=high, ATR atr_35. 거래량 1.1억 중간유동성. | 상한가(+30%) KOSPI 고유동성, rs+27.8% 최상위. at_high+21.8%. blackout/tclose 제약으로 watch_only.",0,2,2026-04-29,KR,006340,13090.0,29.990069513406148,0.0,103.26086956521738,141.0681399631676,243.11926605504587,True,True,18.597019778037915,0.0,6.594728800611153,163.01562941477002,22.22692633361558,True,False,118.84121362955202,2026-04-30,12970.0,-0.9167303284950301,12970.0,True,284,True,2026-04-30,16.03700848111025,15.827008481110248,-2.0280924770281548,17.8551009581384,27.83346183500386,-1.0794140323824197,ok,True,2026-05-06,39.090208172706255,38.880208172706254,11.10639722863742,27.773810944068835,56.51503469545105,-1.0794140323824197,ok,3.0000000000000027,2.7900000000000027,2026-04-30,TARGET,True,2026-05-08,38.858905165767155,38.648905165767154,13.602589061962565,25.04631610380459,56.51503469545105,-1.0794140323824197,ok,5.000000000000004,4.7900000000000045,2026-04-30,TARGET,8.000000000000007,7.790000000000007,2026-04-30,TARGET,10.000000000000009,9.790000000000008,2026-04-30,TARGET,0.5833333333333334,118.84121362955202,TREND_VOLUME_3D,3,38.880208172706254,39.090208172706255,2026-05-06,TIME,27.773810944068835,56.51503469545105,-1.0794140323824197,38.380208172706254
3,20.23,61.83,1.5250544662309369,19.3481,0,0,0,CAUTIOUS,rescreen,"KOSPI 고유동성, rs=+21.9%, turn=3294억, at_high. atr=4.6%(base) 손절 타이트. opening_range_pullback fit. ep=low 진입 품질 낮아 watch로 유지해도 무방하나 유동성·RS 조건 충족으로 watchlist 상위 배치. | KOSPI +20.2%, RS +19.8%, 유동성 high, 턴오버 3,486억, ATR 4.7%(base) 손절폭 관리 용이. opening_range_pullback fit, ep=low 진입 유리.",0,2,2026-04-30,KR,025860,11740.0,24.364406779661007,1.5889830508474478,30.44444444444445,47.11779448621554,71.13702623906705,True,True,25.72449726061732,-4.31947840260799,5.374787052810904,116.8752905103607,27.77209361810973,True,False,19.34570086810581,2026-05-04,11760.0,0.17035775127767216,11760.0,True,285,True,2026-05-04,-1.2755102040816313,-1.4855102040816313,2.4867716765824657,-3.972281880664097,9.013605442176864,-3.74149659863946,ok,True,2026-05-07,-19.047619047619047,-19.25761904761905,12.556995025846083,-31.81461407346513,9.013605442176864,-19.217687074829936,ok,-2.0000000000000018,-2.2100000000000017,2026-05-04,STOP,True,2026-05-11,-21.938775510204078,-22.14877551020408,18.589375792450987,-40.73815130265507,9.013605442176864,-22.789115646258505,ok,-2.0000000000000018,-2.2100000000000017,2026-05-04,STOP,8.000000000000007,7.790000000000007,2026-05-04,TARGET,-7.9999999999999964,-8.209999999999997,2026-05-06,STOP,0.18518518518518517,19.34570086810581,TREND_VOLUME_3D,3,-19.25761904761905,-19.047619047619047,2026-05-07,TIME,-31.81461407346513,9.013605442176864,-19.217687074829936,-19.75761904761905
8,29.9,26.54,2.369077306733167,20.0688,0,0,0,MODERATE_BULL,rescreen,"ep=low, fit=opening_range_pullback, liq=high, RS+32.2% — 고점 대비 +20%, ep=low. watch. | 고유동성 KOSDAQ, chg+30% RS+32.2%, at_high. atr=7.9%(atr_50), ep=low·fit=opening_range_pullback → OR 확인 후 watch. | RS+27.5%, at_high+20.1%, 유동성high. from_high 극단 과열. gap_pullback이나 진입가 불명확, watch 유지.",0,3,2026-05-04,KR,332570,10470.0,29.900744416873447,28.784119106699755,14.676889375684565,103.69649805447469,46.638655462184865,True,True,3.0263634585173547,0.0,7.313753581661891,152.5614975489123,30.67949115730686,True,False,73.01700689716783,2026-05-06,10480.0,0.09551098376312517,10480.0,True,286,True,2026-05-06,-5.438931297709926,-5.648931297709926,1.4139009510138125,-7.062832248723739,1.3358778625954137,-11.736641221374045,ok,True,2026-05-08,5.438931297709915,5.228931297709915,3.6927453795083434,1.5361859182015714,15.07633587786259,-11.736641221374045,ok,-2.0000000000000018,-2.2100000000000017,2026-05-06,STOP,True,2026-05-12,15.64885496183206,15.438854961832059,6.644476942400867,8.794378019431193,28.05343511450382,-11.736641221374045,ok,-2.0000000000000018,-2.2100000000000017,2026-05-06,STOP,-4.0000000000000036,-4.2100000000000035,2026-05-06,STOP,-7.9999999999999964,-8.209999999999997,2026-05-06,STOP,0.75,73.01700689716783,TREND_VOLUME_3D,3,5.228931297709915,5.438931297709915,2026-05-08,TIME,1.5361859182015714,15.07633587786259,-11.736641221374045,4.728931297709915
2,,0.11,13.143549364021807,-5.4325,0,0,0,PREOPEN_WATCH,preopen_watch,ma60위+고유동성+gap_pullback핏; deep조정 후 반등 구조 주시,0,1,2026-05-06,KR,046890,16700.0,-6.860011154489687,0.1115448968209698,14.855570839064658,87.64044943820224,128.14207650273227,True,True,4.725603715299695,-11.919831223628696,6.326347305389221,140.72194175920322,40.57710207880856,True,False,47.06334735939368,2026-05-07,16680.0,-0.11976047904191933,16680.0,True,287,True,2026-05-07,-0.3597122302158251,-0.5697122302158251,0.06318850006503582,-0.6329007302808609,0.0,-4.436450839328532,ok,True,2026-05-11,2.278177458033581,2.068177458033581,5.427223017215209,-3.359045559181628,9.95203836930456,-4.436450839328532,ok,-2.0000000000000018,-2.2100000000000017,2026-05-07,STOP,True,2026-05-13,6.055155875299767,5.845155875299767,6.16439833485105,-0.3192424595512833,10.251798561151082,-8.09352517985612,ok,-2.0000000000000018,-2.2100000000000017,2026-05-07,STOP,-4.0000000000000036,-4.2100000000000035,2026-05-07,STOP,-7.9999999999999964,-8.209999999999997,2026-05-12,STOP,0.5151515151515151,47.06334735939368,TREND_VOLUME_3D,3,2.068177458033581,2.278177458033581,2026-05-11,TIME,-3.359045559181628,9.95203836930456,-4.436450839328532,1.5681774580335812
4,23.05,51.17,-0.9993337774816788,-3.6515,0,0,0,PREOPEN_WATCH,preopen_watch,"KOSDAQ +23.1% RS +21.3% 상위권, 거래대금 2697억, from_high -3.7%(pullback). ATR 11.9% blocked 주의, 개장 후 변동성 안정 확인 필요.",0,1,2026-05-07,KR,356680,16670.0,-9.745533297238762,-6.876015159718463,22.573529411764714,138.1428571428571,113.71794871794872,True,True,2.481051169161278,-13.04121022430882,10.935812837432515,205.06419548183405,41.431192660550465,True,False,96.71166448230665,2026-05-08,15940.0,-4.379124175164972,15940.0,True,288,True,2026-05-08,-0.6273525721455453,-0.8373525721455453,2.2767256637168156,-3.114078235862361,1.8193224592220725,-4.2659974905897124,ok,True,2026-05-12,8.343789209535757,8.133789209535756,5.188230088495581,2.9455591210401746,12.797992471769138,-9.033877038895854,ok,-2.0000000000000018,-2.2100000000000017,2026-05-08,STOP,True,2026-05-14,19.38519447929736,19.17519447929736,10.28115044247788,8.89404403681948,27.038895859473033,-9.033877038895854,ok,-2.0000000000000018,-2.2100000000000017,2026-05-08,STOP,-4.0000000000000036,-4.2100000000000035,2026-05-08,STOP,-7.9999999999999964,-8.209999999999997,2026-05-12,STOP,0.90625,96.71166448230665,TREND_VOLUME_3D,3,8.133789209535756,8.343789209535757,2026-05-12,TIME,2.9455591210401746,12.797992471769138,-9.033877038895854,7.633789209535756
8,26.15,44.98,0.6122448979591837,12.1094,0,0,0,CAUTIOUS,initial,"KOSDAQ liq=mid, chg=+25.3%, at_high, atr=6.1%(atr_70)—과열 watch | RS+23.8%, at_high+10.2%, atr=6.1%(atr_70), liq=mid. ep=mid, OR 미확인 watch | rs=+26.0%, at_high(+12.1%), liq=mid, atr=atr_70(6.0%). ep=mid, 급등 과열. WATCH.",0,3,2026-05-08,KR,076610,2785.0,22.417582417582427,0.0,91.1461908030199,85.54297135243172,121.03174603174605,True,True,14.3749866548956,-4.948805460750849,6.8312387791741465,169.86086176598087,30.123595505617985,True,False,55.419375846813736,2026-05-11,2765.0,-0.7181328545781018,2765.0,True,289,True,2026-05-11,-11.030741410488243,-11.240741410488244,0.7640528889994105,-12.004794299487655,0.1808318264014508,-15.370705244122963,ok,True,2026-05-13,-14.647377938517181,-14.857377938517182,1.4686868938075017,-16.326064832324683,0.1808318264014508,-26.943942133815547,ok,-2.0000000000000018,-2.2100000000000017,2026-05-11,STOP,True,2026-05-15,-20.795660036166364,-21.005660036166365,-3.0534054546961795,-17.952254581470186,0.1808318264014508,-26.943942133815547,ok,-2.0000000000000018,-2.2100000000000017,2026-05-11,STOP,-3.9999999999999925,-4.209999999999993,2026-05-11,STOP,-7.9999999999999964,-8.209999999999997,2026-05-11,STOP,0.6842105263157895,55.419375846813736,TREND_VOLUME_3D,3,-14.857377938517182,-14.647377938517181,2026-05-13,TIME,-16.326064832324683,0.1808318264014508,-26.943942133815547,-15.357377938517182
8,7.31,46.5,0.0,7.3118,0,0,0,MODERATE_BULL,rescreen,"KOSDAQ opening_range_pullback +7.3%, rs+7.6%, vol46x, liq=high, atr=8.2%, ep=low. at_high 위치 과열 주의",0,1,2026-05-11,KR,024840,9980.0,7.311827956989236,11.72043010752688,95.68627450980391,312.396694214876,474.5538284398388,True,True,4.210546405704673,-15.136054421768709,7.642785571142284,207.41462695653388,36.85955056179775,True,False,275.53714365307826,2026-05-12,9640.0,-3.4068136272545124,9640.0,True,290,True,2026-05-12,-4.56431535269709,-4.77431535269709,-4.211934469834357,-0.5623808828627332,13.17427385892116,-19.398340248962654,ok,True,2026-05-14,-19.29460580912863,-19.50460580912863,0.4267629871438352,-19.931368796272466,13.17427385892116,-25.20746887966805,ok,-1.9999999999999907,-2.2099999999999906,2026-05-12,STOP,True,2026-05-18,-29.9792531120332,-30.1892531120332,-5.2275311328738985,-24.9617219791593,13.17427385892116,-34.75103734439834,ok,-1.9999999999999907,-2.2099999999999906,2026-05-12,STOP,-4.0000000000000036,-4.2100000000000035,2026-05-12,STOP,-7.999999999999985,-8.209999999999985,2026-05-12,STOP,0.5555555555555556,275.53714365307826,TREND_VOLUME_3D,3,-19.50460580912863,-19.29460580912863,2026-05-14,TIME,-19.931368796272466,13.17427385892116,-25.20746887966805,-20.00460580912863
17,,0.0,4.697986577181208,-2.2727,1,0,1,PREOPEN_WATCH,preopen_watch,"from_high -2.3% pullback, ma60 above, ep=mid. 거래량 1.1억 mid liq. OR 방향 확인 대기.",0,1,2026-05-12,KR,010170,29100.0,4.1144901610017826,7.3345259391770945,64.40677966101696,105.21861777150919,809.375,True,True,2.5008925343043154,-7.619047619047614,9.671821305841924,194.53344856999553,36.50429799426933,True,False,68.71431977723987,2026-05-13,27400.0,-5.841924398625431,27400.0,True,291,True,2026-05-13,-9.671532846715325,-9.881532846715325,5.086819332961333,-14.968352179676659,0.5474452554744547,-10.036496350364965,ok,True,2026-05-15,-16.058394160583944,-16.268394160583945,0.4038129372880608,-16.672207097872004,0.5474452554744547,-19.890510948905103,ok,-2.0000000000000018,-2.2100000000000017,2026-05-13,STOP,True,2026-05-19,-21.350364963503655,-21.560364963503655,-2.0729008026784577,-19.487464160825198,0.5474452554744547,-28.97810218978102,ok,-2.0000000000000018,-2.2100000000000017,2026-05-13,STOP,-4.0000000000000036,-4.2100000000000035,2026-05-13,STOP,-7.9999999999999964,-8.209999999999997,2026-05-13,STOP,0.8333333333333334,68.71431977723987,TREND_VOLUME_3D,3,-16.268394160583945,-16.058394160583944,2026-05-15,TIME,-16.672207097872004,0.5474452554744547,-19.890510948905103,-16.768394160583945
9,5.42,9.66,-2.4045261669024045,-0.8387,0,0,0,MODERATE_BULL,rescreen,OR_MISSING_ATR35,0,1,2026-05-13,KR,004710,14820.0,1.6460905349794164,-0.2057613168724326,87.59493670886076,127.64976958525347,151.18644067796612,True,True,2.772554101744866,-6.6162570888468775,7.533738191632929,155.193803358441,39.571005917159766,True,False,88.0787636680937,2026-05-14,14590.0,-1.5519568151147078,14590.0,True,292,True,2026-05-14,-3.2213845099383187,-3.4313845099383187,1.4717330401498465,-4.903117550088165,0.0,-9.938313913639474,ok,True,2026-05-18,-4.79780671692941,-5.00780671692941,-4.241272904959682,-0.7665338119697278,0.0,-19.671007539410557,ok,-2.000000000000013,-2.210000000000013,2026-05-14,STOP,True,2026-05-20,-4.112405757368065,-4.322405757368065,-7.906066454923034,3.5836606975549694,0.4112405757368043,-19.671007539410557,ok,-2.000000000000013,-2.210000000000013,2026-05-14,STOP,-4.0000000000000036,-4.2100000000000035,2026-05-14,STOP,-7.9999999999999964,-8.209999999999997,2026-05-14,STOP,0.4666666666666667,88.0787636680937,TREND_VOLUME_3D,3,-5.00780671692941,-4.79780671692941,2026-05-18,TIME,-0.7665338119697278,0.0,-19.671007539410557,-5.50780671692941
7,,0.04,-7.548770144189991,0.0,0,0,0,PREOPEN_WATCH,preopen_watch,"pb=92 고점 근접(at_high), 고유동성. atr=12.9%(blocked) trade_ready 차단. 개장 후 OR 형성 후 축소 확인 시 gap_pullback 관찰.",0,1,2026-05-14,KR,092190,16980.0,10.835509138381205,-5.1566579634464755,40.21469859620148,351.59574468085106,433.96226415094344,True,True,5.956490270082176,-11.883757135443695,10.39605418138987,208.08800800256165,38.068118987061816,True,False,313.5276256937892,2026-05-15,16980.0,0.0,16980.0,True,293,True,2026-05-15,-9.246171967020022,-9.456171967020023,-6.0999104669370094,-3.356261500083013,4.063604240282692,-11.660777385159015,ok,True,2026-05-19,-3.121319199057715,-3.331319199057715,-8.416528285221027,5.085209086163312,8.951707891637216,-22.26148409893993,ok,-1.9999999999999907,-2.2099999999999906,2026-05-15,STOP,True,2026-05-21,-7.832744405182568,-8.04274440518257,-1.3944059902838544,-6.648338414898715,8.951707891637216,-22.26148409893993,ok,-1.9999999999999907,-2.2099999999999906,2026-05-15,STOP,-4.0000000000000036,-4.2100000000000035,2026-05-15,STOP,-7.9999999999999964,-8.209999999999997,2026-05-15,STOP,0.6428571428571429,313.5276256937892,TREND_VOLUME_3D,3,-3.331319199057715,-3.121319199057715,2026-05-19,TIME,5.085209086163312,8.951707891637216,-22.26148409893993,-3.831319199057715
2,4.3,16.93,11.907164480322905,-6.5113,0,0,0,PREOPEN_WATCH,preopen_watch,"chg+4.30% 고RS, 거래대금860억 고유동성, gap_pullback fit, from_high-6.5% 비교적 양호, ATR70 관리 가능",0,1,2026-05-15,KR,144960,10750.0,-7.566638005159076,-0.2579535683576939,46.25850340136055,70.90620031796502,73.94822006472492,True,True,1.7542167130848916,-13.585209003215438,6.053488372093023,107.58134508958238,26.477094911778988,True,False,44.429105406186025,2026-05-18,10750.0,0.0,10750.0,True,294,True,2026-05-18,-0.46511627906976605,-0.675116279069766,1.3236894709632843,-1.9988057500330503,0.0,-3.2558139534883734,ok,True,2026-05-20,-12.09302325581395,-12.303023255813951,-2.553615371359642,-9.749407884454309,0.9302325581395321,-14.511627906976743,ok,-2.0000000000000018,-2.2100000000000017,2026-05-18,STOP,True,2026-05-22,-8.93023255813954,-9.140232558139541,6.071233844563161,-15.211466402702701,0.9302325581395321,-14.511627906976743,ok,-2.0000000000000018,-2.2100000000000017,2026-05-18,STOP,-4.0000000000000036,-4.2100000000000035,2026-05-19,STOP,-7.9999999999999964,-8.209999999999997,2026-05-20,STOP,0.13333333333333333,44.429105406186025,TREND_VOLUME_3D,3,-12.303023255813951,-12.09302325581395,2026-05-20,TIME,-9.749407884454309,0.9302325581395321,-14.511627906976743,-12.803023255813951
6,,0.01,4.527813712807244,-19.0576,0,0,0,PREOPEN_WATCH,preopen_watch,"rs20=+241.6/rs60=+237.2 매우 강한 RS, atr=8.4%(atr_35), ma60=above, momentum fit. liq=low가 단점, 개장 후 유동성 확인 필요.",0,1,2026-05-18,KR,032580,4275.0,10.608020698576981,2.5873221216041298,124.88164124145187,264.1396933560477,281.69642857142856,True,True,9.749557445857738,-10.471204188481675,7.128654970760234,174.817117139238,24.421919543870764,True,False,239.71777381217694,2026-05-19,4265.0,-0.2339181286549752,4265.0,True,295,True,2026-05-19,10.199296600234465,9.989296600234464,-1.7517079367813668,11.741004537015831,23.09495896834701,-6.096131301289565,ok,True,2026-05-21,52.6377491207503,52.4277491207503,5.780267430343232,46.64748169040707,52.6377491207503,-6.096131301289565,ok,-2.0000000000000018,-2.2100000000000017,2026-05-19,STOP,True,2026-05-26,98.35873388042205,98.14873388042206,8.962731579174019,89.18600230124804,98.35873388042205,-6.096131301289565,ok,-2.0000000000000018,-2.2100000000000017,2026-05-19,STOP,-4.0000000000000036,-4.2100000000000035,2026-05-19,STOP,10.000000000000009,9.790000000000008,2026-05-19,TARGET,0.16666666666666666,239.71777381217694,TREND_VOLUME_3D,3,52.4277491207503,52.6377491207503,2026-05-21,TIME,46.64748169040707,52.6377491207503,-6.096131301289565,51.9277491207503
4,-2.91,10.27,9.058487874465051,-2.9089,0,0,0,CAUTIOUS_BEAR,initial,OR_MISSING|ATR_BLOCKED|NEGATIVE_CHG|DEFENSIVE_MODE | OR_MISSING_NEG_CHG_ATR_BLOCKED | NEG_CHG_ATR_BLOCKED | BLACKOUT_CLOSE,0,4,2026-05-19,KR,036930,176900.0,-2.908891328210761,4.9945115257958195,13.397435897435894,151.2784090909091,221.63636363636363,True,True,3.5670835120204774,-11.239337681886607,12.003957037874505,183.34581038774073,21.547049441786292,True,False,129.7313596491228,2026-05-20,176900.0,0.0,176900.0,True,296,True,2026-05-20,0.9044657998869443,0.6944657998869443,-1.477476806481116,2.1719426063680602,20.97230073487846,-4.465799886941779,ok,True,2026-05-22,26.625211984171848,26.415211984171847,7.2424151748769585,19.172796809294887,30.86489542114188,-4.465799886941779,ok,-2.0000000000000018,-2.2100000000000017,2026-05-20,STOP,True,2026-05-27,29.451667608818543,29.241667608818542,13.558021255281158,15.683646353537384,41.32278123233466,-4.465799886941779,ok,-2.0000000000000018,-2.2100000000000017,2026-05-20,STOP,-4.0000000000000036,-4.2100000000000035,2026-05-20,STOP,10.000000000000009,9.790000000000008,2026-05-20,TARGET,0.7391304347826086,129.7313596491228,TREND_VOLUME_3D,3,26.415211984171847,26.625211984171848,2026-05-22,TIME,19.172796809294887,30.86489542114188,-4.465799886941779,25.915211984171847
11,12.94,14.73,0.0,-3.2755,0,0,0,CAUTIOUS_BEAR,rescreen,ATR_BLOCKED,0,1,2026-05-20,KR,079190,968.0,8.886389201349832,1.7997750281214753,5.908096280087527,193.33333333333331,168.8888888888889,True,True,4.602853173098113,-33.01038062283737,15.557851239669422,590.610008810316,19.93650793650794,True,False,173.39682539682536,2026-05-21,970.0,0.20661157024792765,970.0,True,297,True,2026-05-21,-1.9587628865979423,-2.1687628865979423,4.348392455074567,-6.51715534167251,6.082474226804124,-5.154639175257736,ok,True,2026-05-26,0.5154639175257714,0.3054639175257714,7.487863120778292,-7.182399203252521,6.082474226804124,-5.154639175257736,ok,-2.0000000000000018,-2.2100000000000017,2026-05-21,STOP,True,2026-05-28,-8.247422680412376,-8.457422680412376,10.236493054080452,-18.693915734492826,6.082474226804124,-9.999999999999998,ok,-2.0000000000000018,-2.2100000000000017,2026-05-21,STOP,-4.0000000000000036,-4.2100000000000035,2026-05-21,STOP,-7.9999999999999964,-8.209999999999997,2026-05-28,STOP,0.8863636363636364,173.39682539682536,TREND_VOLUME_3D,3,0.3054639175257714,0.5154639175257714,2026-05-26,TIME,-7.182399203252521,6.082474226804124,-5.154639175257736,-0.1945360824742286
14,2.08,84.74,1.8711018711018712,2.08,0,0,0,MODERATE_BULL,rescreen,WATCH_ONLY | ATR_BLOCKED,0,2,2026-05-21,KR,014910,3190.0,2.079999999999993,3.6799999999999944,-5.20059435364042,85.78916715200933,74.7945205479452,True,True,16.09699669349196,-23.13253012048193,12.938871473354233,223.32962240110143,26.97069748245977,True,False,58.81846966954956,2026-05-22,3090.0,-3.1347962382445194,3090.0,True,298,True,2026-05-22,5.177993527508096,4.967993527508096,-0.8183558277265255,5.786349355234622,17.152103559870557,-2.9126213592232997,ok,True,2026-05-27,-7.443365695792881,-7.653365695792881,5.023471657064581,-12.676837352857461,17.152103559870557,-8.414239482200648,ok,-2.0000000000000018,-2.2100000000000017,2026-05-22,STOP,True,2026-05-29,1.6181229773462702,1.4081229773462702,8.419789291325895,-7.0116663139796245,17.152103559870557,-15.372168284789645,ok,-2.0000000000000018,-2.2100000000000017,2026-05-22,STOP,8.000000000000007,7.790000000000007,2026-05-22,TARGET,10.000000000000009,9.790000000000008,2026-05-22,TARGET,0.7948717948717948,58.81846966954956,TREND_VOLUME_3D,3,-7.653365695792881,-7.443365695792881,2026-05-27,TIME,-12.676837352857461,17.152103559870557,-8.414239482200648,-8.153365695792882
